eɪ ,i ,oʊ ,u ,æ ,ɑ ,ɛ ,ɪ ,ʊ ,ʌ ,filename
0.033707865168539325,0.0,0.0,0.0,0.1797752808988764,0.0,0.42696629213483145,0.24719101123595505,0.11235955056179775,0.0,s_m107_xjxq
0.011235955056179775,0.0,0.0,0.0,0.1348314606741573,0.0449438202247191,0.02247191011235955,0.0,0.20224719101123595,0.5842696629213483,s_f105_mxa
0.056179775280898875,0.1797752808988764,0.033707865168539325,0.30337078651685395,0.011235955056179775,0.0,0.011235955056179775,0.15730337078651685,0.1797752808988764,0.06741573033707865,s_m112_xixz
0.0,0.0,0.6067415730337079,0.20224719101123595,0.0,0.011235955056179775,0.0,0.0,0.16853932584269662,0.011235955056179775,FR2200
0.0449438202247191,0.0,0.0,0.0,0.5056179775280899,0.0,0.42696629213483145,0.011235955056179775,0.0,0.011235955056179775,s_f106_bxe
0.0,0.011235955056179775,0.10112359550561797,0.25842696629213485,0.0,0.0,0.0,0.0,0.6292134831460674,0.0,GR236
0.0,0.0,0.011235955056179775,0.0,0.0,0.9325842696629213,0.0,0.0,0.011235955056179775,0.0449438202247191,EN2908
0.06741573033707865,0.5955056179775281,0.0,0.29213483146067415,0.0,0.0,0.011235955056179775,0.02247191011235955,0.011235955056179775,0.0,s_m118_xid
0.10112359550561797,0.898876404494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,s_m111_li
0.02247191011235955,0.0,0.02247191011235955,0.0,0.24719101123595505,0.3258426966292135,0.06741573033707865,0.0449438202247191,0.11235955056179775,0.15730337078651685,EN2680
0.2696629213483146,0.11235955056179775,0.12359550561797752,0.25842696629213485,0.0449438202247191,0.011235955056179775,0.0449438202247191,0.0,0.10112359550561797,0.033707865168539325,FR3330
0.0,0.0,0.1348314606741573,0.4606741573033708,0.02247191011235955,0.033707865168539325,0.0,0.0,0.30337078651685395,0.0449438202247191,FR1181
0.056179775280898875,0.7303370786516854,0.011235955056179775,0.0,0.0,0.06741573033707865,0.011235955056179775,0.011235955056179775,0.07865168539325842,0.033707865168539325,s_m120_xexc
0.3707865168539326,0.5730337078651685,0.0,0.011235955056179775,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,s_f105_ek
0.29213483146067415,0.011235955056179775,0.11235955056179775,0.0449438202247191,0.1797752808988764,0.07865168539325842,0.10112359550561797,0.011235955056179775,0.0898876404494382,0.07865168539325842,s_m104_xun
0.033707865168539325,0.0,0.0,0.0,0.38202247191011235,0.011235955056179775,0.3146067415730337,0.0,0.02247191011235955,0.23595505617977527,s_m116_xze
0.0,0.0,0.5842696629213483,0.3146067415730337,0.0,0.011235955056179775,0.0,0.0,0.0898876404494382,0.0,FR942
0.11235955056179775,0.033707865168539325,0.0,0.02247191011235955,0.48314606741573035,0.0,0.21348314606741572,0.11235955056179775,0.011235955056179775,0.011235955056179775,s_f103_xin
0.0898876404494382,0.898876404494382,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,GR492
0.21348314606741572,0.5056179775280899,0.06741573033707865,0.20224719101123595,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,s_f105_exz
0.033707865168539325,0.033707865168539325,0.056179775280898875,0.3595505617977528,0.0,0.0,0.0,0.0,0.5168539325842697,0.0,GR195
0.02247191011235955,0.0,0.0,0.011235955056179775,0.0449438202247191,0.02247191011235955,0.19101123595505617,0.4157303370786517,0.14606741573033707,0.14606741573033707,s_f109_xis
0.0898876404494382,0.7865168539325843,0.0,0.10112359550561797,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,s_m114_exc
0.11235955056179775,0.33707865168539325,0.0,0.1348314606741573,0.06741573033707865,0.011235955056179775,0.11235955056179775,0.12359550561797752,0.056179775280898875,0.0449438202247191,s_f106_ixc
0.0,0.9887640449438202,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,EN2496
0.0,0.0,0.0,0.0,0.011235955056179775,0.6292134831460674,0.0,0.0,0.033707865168539325,0.3258426966292135,GLO50
0.3595505617977528,0.5617977528089888,0.0,0.0,0.02247191011235955,0.0,0.0,0.056179775280898875,0.0,0.0,EN1353
0.0,0.0,0.24719101123595505,0.7303370786516854,0.0,0.011235955056179775,0.0,0.0,0.011235955056179775,0.0,s_m115_il
0.0,0.0,0.011235955056179775,0.0,0.0,0.7303370786516854,0.0,0.0,0.0449438202247191,0.21348314606741572,EN1412
0.0,0.0,0.011235955056179775,0.0,0.4943820224719101,0.19101123595505617,0.0449438202247191,0.0,0.02247191011235955,0.23595505617977527,EN558
0.06741573033707865,0.02247191011235955,0.0449438202247191,0.033707865168539325,0.1797752808988764,0.011235955056179775,0.24719101123595505,0.15730337078651685,0.1797752808988764,0.056179775280898875,TU126
0.07865168539325842,0.9101123595505618,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,EN2209
0.0,0.0,0.2808988764044944,0.6853932584269663,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,EN318
0.0,0.0,0.02247191011235955,0.0,0.011235955056179775,0.6292134831460674,0.0,0.0,0.033707865168539325,0.30337078651685395,s_f119_da
0.0,0.0,0.07865168539325842,0.011235955056179775,0.11235955056179775,0.0,0.4606741573033708,0.14606741573033707,0.12359550561797752,0.06741573033707865,s_f119_xco
0.0,0.0,0.0,0.0,0.8651685393258427,0.10112359550561797,0.011235955056179775,0.0,0.0,0.02247191011235955,EN543
0.0,0.0,0.2696629213483146,0.0,0.02247191011235955,0.3595505617977528,0.0,0.0,0.07865168539325842,0.2696629213483146,s_f109_ap
0.0,0.0,0.2808988764044944,0.0,0.0,0.056179775280898875,0.011235955056179775,0.011235955056179775,0.2808988764044944,0.3595505617977528,s_f103_xtxu
0.2696629213483146,0.6629213483146067,0.0,0.0,0.0,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.02247191011235955,0.0,s_f105_xuxs
0.0,0.0,0.15730337078651685,0.011235955056179775,0.0,0.5168539325842697,0.0,0.0,0.14606741573033707,0.16853932584269662,EN938
0.011235955056179775,0.1797752808988764,0.0,0.7415730337078652,0.0,0.0,0.0,0.056179775280898875,0.011235955056179775,0.0,FR422
0.033707865168539325,0.651685393258427,0.033707865168539325,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.10112359550561797,0.1348314606741573,0.0,EN652
0.0,0.0,0.06741573033707865,0.011235955056179775,0.056179775280898875,0.011235955056179775,0.11235955056179775,0.056179775280898875,0.449438202247191,0.23595505617977527,s_m102_ko
0.0,0.0,0.39325842696629215,0.5056179775280899,0.0,0.0449438202247191,0.0,0.0,0.011235955056179775,0.0449438202247191,FR1532
0.056179775280898875,0.15730337078651685,0.011235955056179775,0.011235955056179775,0.0,0.011235955056179775,0.033707865168539325,0.5393258426966292,0.1797752808988764,0.0,FR2362
0.02247191011235955,0.0,0.011235955056179775,0.0,0.0,0.0,0.11235955056179775,0.7191011235955056,0.12359550561797752,0.011235955056179775,FR591
0.25842696629213485,0.449438202247191,0.0,0.0,0.0,0.0,0.0,0.14606741573033707,0.14606741573033707,0.0,GR555
0.0,0.0,0.11235955056179775,0.651685393258427,0.0,0.0,0.0,0.0,0.23595505617977527,0.0,FR827
0.0,0.0,0.5056179775280899,0.42696629213483145,0.0,0.0,0.0,0.0,0.06741573033707865,0.0,EN1485
0.0,0.0,0.011235955056179775,0.0,0.21348314606741572,0.6179775280898876,0.0,0.0,0.011235955056179775,0.14606741573033707,FR1489
0.056179775280898875,0.0,0.011235955056179775,0.0,0.21348314606741572,0.0,0.2808988764044944,0.056179775280898875,0.12359550561797752,0.25842696629213485,FR3707
0.0,0.0,0.0,0.056179775280898875,0.011235955056179775,0.10112359550561797,0.0,0.0,0.651685393258427,0.1797752808988764,FR2907
0.0,0.0,0.033707865168539325,0.0,0.06741573033707865,0.2808988764044944,0.011235955056179775,0.0,0.11235955056179775,0.4943820224719101,s_m104_xqs
0.0,0.0,0.0,0.0,0.033707865168539325,0.5617977528089888,0.0,0.0,0.056179775280898875,0.34831460674157305,EN1931
0.0,0.24719101123595505,0.02247191011235955,0.6741573033707865,0.011235955056179775,0.02247191011235955,0.0,0.0,0.011235955056179775,0.011235955056179775,s_m118_xim
0.033707865168539325,0.0449438202247191,0.4044943820224719,0.3707865168539326,0.011235955056179775,0.033707865168539325,0.02247191011235955,0.011235955056179775,0.0449438202247191,0.02247191011235955,s_f101_up
0.011235955056179775,0.0,0.0,0.0,0.10112359550561797,0.0,0.6966292134831461,0.12359550561797752,0.02247191011235955,0.0449438202247191,s_m116_xzo
0.056179775280898875,0.056179775280898875,0.011235955056179775,0.011235955056179775,0.10112359550561797,0.033707865168539325,0.21348314606741572,0.19101123595505617,0.14606741573033707,0.1797752808988764,s_m111_su
0.19101123595505617,0.11235955056179775,0.0,0.0898876404494382,0.0,0.0,0.033707865168539325,0.550561797752809,0.02247191011235955,0.0,FR3991
0.0,0.0,0.0449438202247191,0.0,0.056179775280898875,0.3595505617977528,0.0,0.0,0.0898876404494382,0.449438202247191,FR1779
0.0449438202247191,0.033707865168539325,0.0,0.23595505617977527,0.0,0.0,0.0,0.5280898876404494,0.15730337078651685,0.0,s_m107_xju
0.3146067415730337,0.4606741573033708,0.0,0.0,0.033707865168539325,0.0898876404494382,0.02247191011235955,0.011235955056179775,0.011235955056179775,0.056179775280898875,FR3203
0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.2247191011235955,0.651685393258427,0.07865168539325842,0.0,FR2569
0.011235955056179775,0.0,0.39325842696629215,0.47191011235955055,0.033707865168539325,0.011235955056179775,0.0,0.0,0.0449438202247191,0.033707865168539325,s_m110_xim
0.0,0.0,0.02247191011235955,0.16853932584269662,0.02247191011235955,0.0,0.0898876404494382,0.16853932584269662,0.4157303370786517,0.11235955056179775,s_f103_pu
0.0,0.0,0.0,0.0,0.2247191011235955,0.0,0.7528089887640449,0.02247191011235955,0.0,0.0,s_m116_txe
0.8426966292134831,0.1348314606741573,0.0,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,0.0,s_m102_ed
0.1797752808988764,0.8089887640449438,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,GR173
0.16853932584269662,0.1797752808988764,0.0,0.0449438202247191,0.011235955056179775,0.0,0.0449438202247191,0.550561797752809,0.0,0.0,s_m104_ext
0.07865168539325842,0.5393258426966292,0.033707865168539325,0.011235955056179775,0.0,0.07865168539325842,0.02247191011235955,0.0,0.1348314606741573,0.10112359550561797,s_f105_sxi
0.0,0.0,0.12359550561797752,0.011235955056179775,0.0449438202247191,0.011235955056179775,0.02247191011235955,0.02247191011235955,0.2808988764044944,0.48314606741573035,s_f108_vo
0.25842696629213485,0.47191011235955055,0.0,0.0449438202247191,0.0,0.0,0.02247191011235955,0.14606741573033707,0.0449438202247191,0.011235955056179775,s_f103_xexs
0.0,0.0,0.7415730337078652,0.0449438202247191,0.0,0.0449438202247191,0.0,0.0,0.15730337078651685,0.011235955056179775,BR701
0.0898876404494382,0.8314606741573034,0.0,0.02247191011235955,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,EN312
0.0,0.0,0.0,0.033707865168539325,0.0,0.0,0.06741573033707865,0.898876404494382,0.0,0.0,s_m115_xiv
0.0,0.0,0.011235955056179775,0.0,0.5280898876404494,0.011235955056179775,0.15730337078651685,0.02247191011235955,0.0449438202247191,0.2247191011235955,s_m115_xqk
0.0,0.0,0.0,0.0,0.33707865168539325,0.07865168539325842,0.1348314606741573,0.011235955056179775,0.0898876404494382,0.34831460674157305,EN1440
0.0,0.0,0.2808988764044944,0.011235955056179775,0.06741573033707865,0.449438202247191,0.0,0.0,0.0449438202247191,0.14606741573033707,FR4087
0.0,0.0,0.0,0.0,0.0,0.9887640449438202,0.0,0.0,0.0,0.011235955056179775,EN2916
0.10112359550561797,0.011235955056179775,0.0449438202247191,0.011235955056179775,0.011235955056179775,0.0,0.2247191011235955,0.47191011235955055,0.10112359550561797,0.02247191011235955,BR374
0.056179775280898875,0.0,0.0,0.0,0.20224719101123595,0.0,0.5280898876404494,0.21348314606741572,0.0,0.0,EN1084
0.11235955056179775,0.15730337078651685,0.0,0.5730337078651685,0.0,0.0,0.02247191011235955,0.056179775280898875,0.033707865168539325,0.0449438202247191,s_m120_axj
0.0,0.0,0.0,0.0,0.07865168539325842,0.10112359550561797,0.0,0.0,0.1797752808988764,0.6404494382022472,s_f108_mo
0.0,0.0,0.25842696629213485,0.4157303370786517,0.0,0.0,0.0,0.011235955056179775,0.3146067415730337,0.0,s_m114_fu
0.011235955056179775,0.011235955056179775,0.11235955056179775,0.6629213483146067,0.0,0.0,0.0,0.0,0.16853932584269662,0.033707865168539325,FR374
0.0449438202247191,0.0,0.0449438202247191,0.0,0.23595505617977527,0.11235955056179775,0.12359550561797752,0.02247191011235955,0.12359550561797752,0.29213483146067415,s_f113_vxu
0.0,0.0,0.6067415730337079,0.06741573033707865,0.0,0.15730337078651685,0.0,0.0,0.15730337078651685,0.011235955056179775,BR202
0.02247191011235955,0.9662921348314607,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,s_f101_pi
0.02247191011235955,0.011235955056179775,0.0,0.0,0.0,0.0,0.0449438202247191,0.8876404494382022,0.033707865168539325,0.0,s_m120_hxe
0.0,0.0,0.550561797752809,0.42696629213483145,0.0,0.0,0.0,0.0,0.02247191011235955,0.0,s_m115_ku
0.16853932584269662,0.0,0.0,0.0,0.19101123595505617,0.0,0.5393258426966292,0.0898876404494382,0.0,0.011235955056179775,ES243
0.3595505617977528,0.33707865168539325,0.0,0.0,0.0,0.0,0.0,0.30337078651685395,0.0,0.0,FR4416
0.0,0.0,0.07865168539325842,0.7191011235955056,0.0,0.0,0.0,0.0,0.20224719101123595,0.0,FR3518
0.16853932584269662,0.2808988764044944,0.0,0.0,0.0,0.0,0.011235955056179775,0.33707865168539325,0.20224719101123595,0.0,FR3074
0.033707865168539325,0.9662921348314607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,s_m120_hi
0.19101123595505617,0.033707865168539325,0.0449438202247191,0.07865168539325842,0.056179775280898875,0.0,0.20224719101123595,0.30337078651685395,0.0898876404494382,0.0,EN719
0.11235955056179775,0.7865168539325843,0.0,0.0,0.0,0.0,0.0,0.10112359550561797,0.0,0.0,EN1362
0.4044943820224719,0.011235955056179775,0.0,0.0,0.0449438202247191,0.0,0.3146067415730337,0.21348314606741572,0.011235955056179775,0.0,s_m118_xde
0.7303370786516854,0.02247191011235955,0.0,0.0,0.02247191011235955,0.0,0.056179775280898875,0.16853932584269662,0.0,0.0,EN1839
0.0,0.0,0.21348314606741572,0.6067415730337079,0.0,0.02247191011235955,0.0,0.0,0.15730337078651685,0.0,FR1723
0.011235955056179775,0.9775280898876404,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,EN2508
0.0449438202247191,0.9550561797752809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,s_m110_ef
0.0,0.0,0.1797752808988764,0.47191011235955055,0.10112359550561797,0.14606741573033707,0.0,0.0,0.033707865168539325,0.06741573033707865,FR3929
0.011235955056179775,0.011235955056179775,0.011235955056179775,0.5393258426966292,0.0,0.0,0.0,0.033707865168539325,0.38202247191011235,0.011235955056179775,EN695
0.07865168539325842,0.0449438202247191,0.0,0.011235955056179775,0.056179775280898875,0.0,0.19101123595505617,0.38202247191011235,0.19101123595505617,0.0449438202247191,s_f113_pe
0.15730337078651685,0.7865168539325843,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,BR971
0.3146067415730337,0.1348314606741573,0.0,0.0,0.0,0.0,0.011235955056179775,0.5393258426966292,0.0,0.0,FR566
0.0,0.0,0.056179775280898875,0.0898876404494382,0.033707865168539325,0.056179775280898875,0.02247191011235955,0.011235955056179775,0.4606741573033708,0.2696629213483146,FR87
0.02247191011235955,0.0,0.011235955056179775,0.2696629213483146,0.0,0.0,0.02247191011235955,0.14606741573033707,0.5168539325842697,0.011235955056179775,GR158
0.23595505617977527,0.0,0.0,0.0,0.07865168539325842,0.0,0.39325842696629215,0.0449438202247191,0.056179775280898875,0.19101123595505617,EN351
0.0,0.0,0.2696629213483146,0.02247191011235955,0.056179775280898875,0.4157303370786517,0.0,0.0,0.0449438202247191,0.19101123595505617,FR4076
0.4943820224719101,0.21348314606741572,0.0,0.0,0.0,0.0,0.0,0.23595505617977527,0.056179775280898875,0.0,s_f113_zi
0.23595505617977527,0.07865168539325842,0.21348314606741572,0.21348314606741572,0.0898876404494382,0.06741573033707865,0.0,0.011235955056179775,0.0449438202247191,0.0449438202247191,BR946
0.0,0.033707865168539325,0.0,0.02247191011235955,0.0,0.0,0.1797752808988764,0.3595505617977528,0.3595505617977528,0.0449438202247191,s_f103_xsxq
0.6292134831460674,0.0,0.0,0.0,0.056179775280898875,0.011235955056179775,0.16853932584269662,0.10112359550561797,0.011235955056179775,0.02247191011235955,s_f108_be
0.033707865168539325,0.0,0.02247191011235955,0.0,0.33707865168539325,0.033707865168539325,0.15730337078651685,0.0,0.056179775280898875,0.3595505617977528,s_m112_hxq
0.02247191011235955,0.3707865168539326,0.011235955056179775,0.39325842696629215,0.0,0.0,0.033707865168539325,0.10112359550561797,0.056179775280898875,0.011235955056179775,s_m112_exc
0.0,0.0,0.0,0.0,0.1348314606741573,0.5730337078651685,0.0,0.0,0.033707865168539325,0.25842696629213485,s_m118_nxa
0.0,0.0,0.3707865168539326,0.33707865168539325,0.0,0.1797752808988764,0.0,0.0,0.07865168539325842,0.033707865168539325,BR837
0.0,0.0,0.19101123595505617,0.11235955056179775,0.0,0.5393258426966292,0.0,0.0,0.0898876404494382,0.06741573033707865,FR4501
0.0,0.0,0.4606741573033708,0.34831460674157305,0.0,0.15730337078651685,0.0,0.0,0.011235955056179775,0.02247191011235955,FR4489
0.0,0.0,0.0,0.0,0.11235955056179775,0.21348314606741572,0.0,0.0,0.07865168539325842,0.5955056179775281,EN2218
0.0,0.0,0.0,0.0449438202247191,0.02247191011235955,0.0,0.056179775280898875,0.06741573033707865,0.5955056179775281,0.21348314606741572,FR908
0.033707865168539325,0.9213483146067416,0.0,0.011235955056179775,0.0,0.0,0.0,0.033707865168539325,0.0,0.0,FR683
0.0,0.0,0.4157303370786517,0.3146067415730337,0.0,0.19101123595505617,0.0,0.0,0.056179775280898875,0.02247191011235955,s_f103_um
0.23595505617977527,0.651685393258427,0.0,0.0,0.0,0.0,0.0,0.11235955056179775,0.0,0.0,s_m114_ib
0.0,0.0,0.0,0.0,0.011235955056179775,0.8426966292134831,0.0,0.0,0.033707865168539325,0.11235955056179775,s_m115_na
0.20224719101123595,0.1797752808988764,0.056179775280898875,0.0,0.10112359550561797,0.20224719101123595,0.0449438202247191,0.06741573033707865,0.06741573033707865,0.07865168539325842,FR1381
0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.9438202247191011,0.033707865168539325,0.0,s_m112_yxi
